heading_x;heading_z
0.439855;-0.898069
0.447032;-0.894518
0.454118;-0.890942
0.461112;-0.887342
0.468014;-0.883721
0.474825;-0.88008
0.481545;-0.876421
0.488173;-0.872747
0.49471;-0.869058
0.501156;-0.865357
0.507512;-0.861645
0.513778;-0.857923
0.519955;-0.854194
0.526042;-0.850458
0.532041;-0.846719
0.537952;-0.842976
0.543775;-0.839231
0.549513;-0.835485
0.555164;-0.831741
0.560731;-0.827998
0.566214;-0.824258
0.571613;-0.820523
0.57693;-0.816793
0.582166;-0.81307
0.58732;-0.809355
0.592396;-0.805647
0.597392;-0.801949
0.602311;-0.798262
0.607152;-0.794586
0.611918;-0.790922
0.616608;-0.78727
0.621225;-0.783632
0.625769;-0.780009
0.630241;-0.7764
0.634642;-0.772806
0.638973;-0.769229
0.643236;-0.765668
0.64743;-0.762125
0.651558;-0.758599
0.655621;-0.755091
0.659618;-0.751601
0.663551;-0.748131
0.667422;-0.74468
0.67123;-0.741249
0.674978;-0.737838
0.678666;-0.734447
0.682295;-0.731077
0.685866;-0.727728
0.68938;-0.7244
0.692838;-0.721093
0.696241;-0.717808
0.69959;-0.714544
0.702885;-0.711303
0.706129;-0.708084
0.70932;-0.704886
0.712462;-0.701711
0.715553;-0.698559
0.718595;-0.695429
0.721589;-0.692322
0.724536;-0.689237
0.727436;-0.686175
0.730291;-0.683136
0.733101;-0.68012
0.735867;-0.677126
0.738589;-0.674156
0.741269;-0.671208
0.743907;-0.668283
0.746505;-0.66538
0.749061;-0.662501
0.751578;-0.659644
0.754056;-0.65681
0.756497;-0.653998
0.758899;-0.651209
0.761264;-0.648442
0.763593;-0.645698
0.765886;-0.642977
0.768144;-0.640278
0.770367;-0.6376
0.772557;-0.634945
0.774713;-0.632313
0.776837;-0.629702
0.778929;-0.627113
0.780989;-0.624545
0.783018;-0.622
0.785016;-0.619475
0.786985;-0.616973
0.788923;-0.614491
0.790833;-0.612031
0.792715;-0.609592
0.794568;-0.607175
0.796395;-0.604777
0.798194;-0.602401
0.799966;-0.600045
0.801712;-0.59771
0.803432;-0.595396
0.805128;-0.593102
0.806798;-0.590828
0.808443;-0.588574
0.810065;-0.58634
0.811663;-0.584126
0.813238;-0.581932
0.814789;-0.579757
0.816319;-0.577602
0.817826;-0.575466
0.819311;-0.57335
0.820774;-0.571253
0.822217;-0.569174
0.823639;-0.567115
0.82504;-0.565075
0.826421;-0.563053
0.827782;-0.56105
0.829124;-0.559065
0.830446;-0.557099
0.83175;-0.555151
0.833034;-0.553221
0.834301;-0.55131
0.835549;-0.549416
0.836779;-0.547541
0.837992;-0.545683
0.839184;-0.543847
0.840341;-0.542058
0.84146;-0.540319
0.842542;-0.538631
0.843587;-0.536992
0.844596;-0.535405
0.845568;-0.533868
0.846504;-0.532383
0.847404;-0.530949
0.848268;-0.529567
0.849097;-0.528237
0.849891;-0.526959
0.850649;-0.525734
0.851373;-0.524561
0.852062;-0.523441
0.852716;-0.522374
0.853336;-0.521361
0.853922;-0.520401
0.854474;-0.519495
0.854991;-0.518643
0.855474;-0.517845
0.855924;-0.517102
0.856339;-0.516414
0.856721;-0.51578
0.857069;-0.515202
0.857383;-0.514679
0.857663;-0.514211
0.85791;-0.5138
0.858123;-0.513445
0.858301;-0.513146
0.858446;-0.512904
0.858557;-0.512718
0.858634;-0.51259
0.858676;-0.512519
0.858684;-0.512506
0.858657;-0.51255
0.858596;-0.512653
0.8585;-0.512814
0.858368;-0.513034
0.858202;-0.513313
0.857999;-0.513651
0.857761;-0.514048
0.857487;-0.514505
0.857177;-0.515023
0.856829;-0.5156
0.856445;-0.516238
0.856023;-0.516938
0.855564;-0.517698
0.855066;-0.51852
0.854529;-0.519403
0.853954;-0.520349
0.853339;-0.521357
0.852684;-0.522428
0.851988;-0.523561
0.851251;-0.524758
0.850473;-0.526019
0.849652;-0.527343
0.848789;-0.528732
0.847882;-0.530184
0.846931;-0.531702
0.845936;-0.533285
0.844895;-0.534933
0.843807;-0.536646
0.842673;-0.538426
0.841491;-0.540271
0.84026;-0.542183
0.83898;-0.544162
0.83765;-0.546207
0.836269;-0.548319
0.834836;-0.550499
0.833349;-0.552747
0.831809;-0.555062
0.830214;-0.557444
0.828563;-0.559895
0.826855;-0.562415
0.82509;-0.565002
0.823265;-0.567658
0.821379;-0.570382
0.819433;-0.573175
0.817424;-0.576037
0.815351;-0.578967
0.813213;-0.581966
0.811009;-0.585033
0.808738;-0.588169
0.806398;-0.591373
0.803988;-0.594645
0.801507;-0.597986
0.798953;-0.601394
0.796325;-0.604869
0.793622;-0.608411
0.790842;-0.61202
0.787984;-0.615696
0.785046;-0.619437
0.782028;-0.623244
0.778927;-0.627115
0.775742;-0.63105
0.772473;-0.635048
0.769116;-0.639109
0.765672;-0.643231
0.762139;-0.647414
0.758514;-0.651656
0.754798;-0.655957
0.750988;-0.660316
0.747084;-0.66473
0.743083;-0.669199
0.738985;-0.673722
0.734789;-0.678296
0.730492;-0.682921
0.726095;-0.687594
0.721596;-0.692314
0.716994;-0.697079
0.712289;-0.701887
0.707478;-0.706735
0.702562;-0.711623
0.697539;-0.716547
0.692409;-0.721505
0.687172;-0.726495
0.681827;-0.731514
0.676373;-0.736559
0.670811;-0.741629
0.665139;-0.746719
0.659359;-0.751828
0.653473;-0.75695
0.647548;-0.762024
0.641619;-0.767023
0.635687;-0.771947
0.629755;-0.776794
0.623823;-0.781566
0.617894;-0.786261
0.611971;-0.79088
0.606054;-0.795423
0.600146;-0.799891
0.594248;-0.804282
0.588362;-0.808598
0.58249;-0.812838
0.576633;-0.817003
0.570793;-0.821094
0.564972;-0.82511
0.55917;-0.829053
0.55339;-0.832923
0.547632;-0.836719
0.541898;-0.840444
0.53619;-0.844097
0.530509;-0.847679
0.524855;-0.851192
0.51923;-0.854635
0.513634;-0.858009
0.50807;-0.861316
0.502539;-0.864555
0.49704;-0.867728
0.491575;-0.870835
0.486145;-0.873878
0.48075;-0.876858
0.475392;-0.879774
0.470071;-0.882629
0.464787;-0.885422
0.459542;-0.888156
0.454336;-0.890831
0.449169;-0.893447
0.444042;-0.896006
0.438955;-0.898509
0.433909;-0.900957
0.428904;-0.90335
0.423941;-0.90569
0.41902;-0.907977
0.414141;-0.910213
0.409305;-0.912398
0.404512;-0.914533
0.399761;-0.916619
0.395054;-0.918658
0.390389;-0.92065
0.385769;-0.922595
0.381192;-0.924496
0.376658;-0.926352
0.372168;-0.928166
0.367721;-0.929936
0.363318;-0.931665
0.358959;-0.933353
0.354643;-0.935002
0.35037;-0.936611
0.346142;-0.938182
0.341956;-0.939716
0.337814;-0.941213
0.333715;-0.942674
0.329659;-0.9441
0.325646;-0.945492
0.321676;-0.94685
0.317749;-0.948175
0.313863;-0.949468
0.31002;-0.95073
0.306219;-0.951961
0.30246;-0.953162
0.298742;-0.954334
0.295066;-0.955477
0.291431;-0.956592
0.287836;-0.95768
0.284282;-0.958741
0.280769;-0.959775
0.277296;-0.960785
0.273862;-0.961769
0.270469;-0.962729
0.267114;-0.963665
0.263799;-0.964578
0.260523;-0.965468
0.257285;-0.966336
0.254085;-0.967182
0.250924;-0.968007
0.2478;-0.968811
0.244713;-0.969595
0.241664;-0.97036
0.238651;-0.971105
0.235675;-0.971832
0.232736;-0.97254
0.229832;-0.97323
0.226964;-0.973903
0.224131;-0.974559
0.221333;-0.975198
0.218571;-0.975821
0.215843;-0.976428
0.213149;-0.97702
0.210489;-0.977596
0.207863;-0.978158
0.20527;-0.978705
0.202711;-0.979239
0.200184;-0.979758
0.19769;-0.980265
0.195229;-0.980758
0.192799;-0.981238
0.190402;-0.981706
0.188036;-0.982162
0.185701;-0.982606
0.183397;-0.983039
0.181124;-0.98346
0.178882;-0.983871
0.17667;-0.98427
0.174488;-0.984659
0.172335;-0.985038
0.170212;-0.985407
0.168119;-0.985767
0.166055;-0.986116
0.16402;-0.986457
0.162013;-0.986789
0.160035;-0.987111
0.158084;-0.987426
0.156162;-0.987731
0.154268;-0.988029
0.152401;-0.988319
0.150561;-0.988601
0.148749;-0.988875
0.146963;-0.989142
0.145205;-0.989402
0.143473;-0.989654
0.141767;-0.9899
0.140087;-0.990139
0.138402;-0.990376
0.13668;-0.990615
0.134919;-0.990857
0.133118;-0.9911
0.131279;-0.991345
0.1294;-0.991592
0.127481;-0.991841
0.125523;-0.992091
0.123524;-0.992342
0.121484;-0.992593
0.119403;-0.992846
0.117281;-0.993099
0.115117;-0.993352
0.112911;-0.993605
0.110662;-0.993858
0.10837;-0.994111
0.106034;-0.994362
0.103655;-0.994613
0.101231;-0.994863
0.098762;-0.995111
0.096248;-0.995357
0.093688;-0.995602
0.091081;-0.995843
0.088427;-0.996083
0.085726;-0.996319
0.082976;-0.996552
0.080177;-0.996781
0.077329;-0.997006
0.074431;-0.997226
0.071481;-0.997442
0.06848;-0.997652
0.065427;-0.997857
0.062321;-0.998056
0.059161;-0.998248
0.055947;-0.998434
0.052677;-0.998612
0.049352;-0.998781
0.045969;-0.998943
0.042529;-0.999095
0.03903;-0.999238
0.035471;-0.999371
0.031853;-0.999493
0.028173;-0.999603
0.02443;-0.999702
0.020625;-0.999787
0.016755;-0.99986
0.012821;-0.999918
0.00882;-0.999961
0.004752;-0.999989
0.000616;-1.0
-0.003589;-0.999994
-0.007865;-0.999969
-0.012212;-0.999925
-0.016632;-0.999862
-0.021125;-0.999777
-0.025693;-0.99967
-0.030337;-0.99954
-0.035058;-0.999385
-0.039858;-0.999205
-0.044737;-0.998999
-0.049697;-0.998764
-0.054738;-0.998501
-0.059863;-0.998207
-0.065072;-0.997881
-0.070367;-0.997521
-0.075748;-0.997127
-0.081218;-0.996696
-0.086777;-0.996228
-0.092427;-0.995719
-0.098169;-0.99517
-0.104003;-0.994577
-0.109932;-0.993939
-0.115956;-0.993254
-0.122077;-0.992521
-0.128296;-0.991736
-0.134614;-0.990898
-0.141031;-0.990005
-0.14755;-0.989055
-0.154171;-0.988044
-0.160895;-0.986972
-0.167724;-0.985834
-0.174657;-0.984629
-0.181696;-0.983355
-0.188842;-0.982007
-0.196096;-0.980585
-0.203457;-0.979084
-0.210927;-0.977502
-0.218506;-0.975836
-0.226194;-0.974082
-0.233992;-0.972239
-0.241899;-0.970301
-0.249917;-0.968267
-0.258043;-0.966133
-0.266279;-0.963896
-0.274624;-0.961552
-0.283077;-0.959097
-0.291638;-0.956529
-0.300305;-0.953843
-0.309078;-0.951037
-0.317954;-0.948106
-0.326933;-0.945047
-0.336013;-0.941857
-0.345191;-0.938532
-0.354466;-0.935069
-0.363835;-0.931463
-0.373295;-0.927713
-0.382842;-0.923814
-0.392475;-0.919763
-0.402189;-0.915557
-0.41198;-0.911193
-0.421845;-0.906668
-0.431778;-0.90198
-0.441776;-0.897125
-0.451833;-0.892103
-0.461943;-0.886909
-0.472102;-0.881544
-0.482304;-0.876004
-0.492541;-0.870289
-0.502809;-0.864397
-0.513101;-0.858328
-0.523408;-0.852082
-0.533726;-0.845657
-0.544046;-0.839055
-0.554361;-0.832276
-0.564663;-0.825321
-0.574946;-0.818192
-0.5852;-0.810889
-0.595418;-0.803416
-0.605593;-0.795774
-0.615716;-0.787968
-0.62578;-0.78
-0.635776;-0.771873
-0.645669;-0.763618
-0.65536;-0.755317
-0.664846;-0.746981
-0.674128;-0.738615
-0.683208;-0.730224
-0.692089;-0.721812
-0.700773;-0.713384
-0.709263;-0.704944
-0.717562;-0.696495
-0.725672;-0.688041
-0.733596;-0.679586
-0.741339;-0.671131
-0.748902;-0.662681
-0.756289;-0.654238
-0.763504;-0.645803
-0.770548;-0.637381
-0.777427;-0.628973
-0.784142;-0.620581
-0.790698;-0.612207
-0.797097;-0.603852
-0.803343;-0.595517
-0.809439;-0.587205
-0.815388;-0.578915
-0.821194;-0.570649
-0.826859;-0.562409
-0.832387;-0.554195
-0.83778;-0.546007
-0.843042;-0.537847
-0.848176;-0.529715
-0.853184;-0.52161
-0.858069;-0.513534
-0.862835;-0.505486
-0.867483;-0.497467
-0.872017;-0.489476
-0.876438;-0.481515
-0.88075;-0.473581
-0.884955;-0.465677
-0.889055;-0.4578
-0.893053;-0.449952
-0.896951;-0.442131
-0.90075;-0.434337
-0.904454;-0.42657
-0.908065;-0.41883
-0.911583;-0.411115
-0.915013;-0.403425
-0.918354;-0.395761
-0.921609;-0.388121
-0.924779;-0.380504
-0.927867;-0.372911
-0.930874;-0.36534
-0.933802;-0.35779
-0.936652;-0.350262
-0.939425;-0.342753
-0.942124;-0.335265
-0.944749;-0.327794
-0.947302;-0.320342
-0.949784;-0.312907
-0.952196;-0.305488
-0.954539;-0.298085
-0.956815;-0.290697
-0.959024;-0.283324
-0.961168;-0.275963
-0.963248;-0.268615
-0.965264;-0.261278
-0.967217;-0.253952
-0.969108;-0.246635
-0.970939;-0.239328
-0.972709;-0.232029
-0.97442;-0.224737
-0.976071;-0.217451
-0.977665;-0.21017
-0.9792;-0.202895
-0.980679;-0.195624
-0.982101;-0.188356
-0.983467;-0.18109
-0.984776;-0.173826
-0.986031;-0.166561
-0.987231;-0.159297
-0.988376;-0.152031
-0.989466;-0.144763
-0.990503;-0.137493
-0.991485;-0.130218
-0.992414;-0.122939
-0.993289;-0.115655
-0.994111;-0.108365
-0.99488;-0.101066
-0.995595;-0.093761
-0.996256;-0.086447
-0.996865;-0.079124
-0.99742;-0.07179
-0.997921;-0.064445
-0.998369;-0.057089
-0.998763;-0.04972
-0.999103;-0.042338
-0.999389;-0.034942
-0.999621;-0.02753
-0.999798;-0.020104
-0.99992;-0.012661
-0.999986;-0.005201
-0.999997;0.002277
-0.999952;0.009773
-0.999851;0.017288
-0.999692;0.024823
-0.999476;0.032378
-0.999202;0.039954
-0.998869;0.047552
-0.998477;0.055172
-0.998025;0.062815
-0.997513;0.070481
-0.99694;0.078172
-0.996305;0.085886
-0.995607;0.093626
-0.994847;0.101391
-0.994022;0.109182
-0.993132;0.117
-0.992176;0.124844
-0.991154;0.132715
-0.990064;0.140614
-0.988906;0.148541
-0.987679;0.156496
-0.986381;0.164479
-0.985011;0.172491
-0.983569;0.180532
-0.982054;0.188602
-0.980464;0.196701
-0.978798;0.204829
-0.977055;0.212987
-0.975234;0.221174
-0.973335;0.22939
-0.971354;0.237635
-0.969293;0.24591
-0.967148;0.254213
-0.96492;0.262545
-0.962606;0.270905
-0.960234;0.279196
-0.957831;0.287333
-0.955399;0.295317
-0.952944;0.303146
-0.950469;0.310819
-0.947977;0.318338
-0.945473;0.3257
-0.942959;0.332908
-0.94044;0.33996
-0.937918;0.346857
-0.935397;0.3536
-0.932879;0.360189
-0.930369;0.366625
-0.927868;0.372909
-0.92538;0.379042
-0.922907;0.385024
-0.920451;0.390857
-0.918017;0.396542
-0.915605;0.402079
-0.913218;0.407471
-0.910859;0.412718
-0.908529;0.417822
-0.906231;0.422783
-0.903966;0.427604
-0.901737;0.432286
-0.899544;0.436829
-0.897391;0.441236
-0.895279;0.445507
-0.893208;0.449643
-0.891182;0.453647
-0.8892;0.457519
-0.887265;0.46126
-0.885378;0.464872
-0.88354;0.468356
-0.881753;0.471712
-0.880017;0.474942
-0.878334;0.478048
-0.876705;0.481029
-0.87513;0.483887
-0.873612;0.486623
-0.872151;0.489237
-0.870748;0.49173
-0.869403;0.494103
-0.868119;0.496357
-0.866895;0.498491
-0.865732;0.500507
-0.864632;0.502405
-0.863596;0.504185
-0.862623;0.505847
-0.861715;0.507392
-0.860873;0.508819
-0.860098;0.510129
-0.859389;0.511322
-0.858749;0.512396
-0.858178;0.513353
-0.857676;0.514191
-0.857244;0.51491
-0.856884;0.515509
-0.856596;0.515988
-0.85638;0.516347
-0.856237;0.516583
-0.856169;0.516696
-0.856176;0.516684
-0.856258;0.516548
-0.856417;0.516284
-0.856654;0.515892
-0.856968;0.515369
-0.857361;0.514715
-0.857834;0.513926
-0.858388;0.513001
-0.859022;0.511938
-0.859739;0.510734
-0.860538;0.509386
-0.861421;0.507892
-0.862388;0.506248
-0.86344;0.504452
-0.864578;0.502499
-0.865802;0.500387
-0.867113;0.498112
-0.868511;0.495669
-0.869998;0.493055
-0.871574;0.490264
-0.873239;0.487293
-0.874993;0.484135
-0.876838;0.480786
-0.878772;0.477241
-0.880797;0.473493
-0.882913;0.469537
-0.885118;0.465366
-0.887414;0.460974
-0.889799;0.456352
-0.892273;0.451495
-0.894836;0.446395
-0.897486;0.441044
-0.900221;0.435433
-0.903041;0.429554
-0.905943;0.423399
-0.908926;0.416957
-0.911986;0.410222
-0.915121;0.40318
-0.918327;0.395824
-0.921599;0.388142
-0.924935;0.380126
-0.928328;0.371763
-0.931772;0.363044
-0.935261;0.353958
-0.938789;0.344494
-0.942345;0.334643
-0.945923;0.324391
-0.949512;0.31373
-0.953102;0.302649
-0.95668;0.29114
-0.960235;0.279194
-0.963751;0.266802
-0.967215;0.253958
-0.970611;0.240655
-0.973921;0.226888
-0.977127;0.212656
-0.980211;0.197954
-0.983153;0.182783
-0.985932;0.167147
-0.988526;0.151049
-0.990914;0.134497
-0.993073;0.117501
-0.99498;0.100073
-0.996614;0.082228
-0.997951;0.063987
-0.99897;0.04537
-0.999651;0.026402
-0.999975;0.007112
-0.999925;-0.012248
-0.99951;-0.031307
-0.998747;-0.050038
-0.997657;-0.068415
-0.996259;-0.086418
-0.994574;-0.10403
-0.992624;-0.121235
-0.99043;-0.138019
-0.988012;-0.154376
-0.985393;-0.170296
-0.982592;-0.185776
-0.97963;-0.200813
-0.976525;-0.215406
-0.973296;-0.229555
-0.96996;-0.243265
-0.966534;-0.256537
-0.963034;-0.26938
-0.959474;-0.281798
-0.955867;-0.293799
-0.952227;-0.305391
-0.948565;-0.316582
-0.944892;-0.327381
-0.941218;-0.337799
-0.937552;-0.347844
-0.933903;-0.357527
-0.930276;-0.366859
-0.926681;-0.375848
-0.923123;-0.384506
-0.919606;-0.392841
-0.916137;-0.400864
-0.91272;-0.408586
-0.909358;-0.416014
-0.906055;-0.423159
-0.902814;-0.43003
-0.899638;-0.436636
-0.896529;-0.442984
-0.893489;-0.449085
-0.89052;-0.454944
-0.887622;-0.460572
-0.884798;-0.465974
-0.882049;-0.471159
-0.879374;-0.476133
-0.876774;-0.480902
-0.874251;-0.485474
-0.871805;-0.489854
-0.869435;-0.494048
-0.867141;-0.498062
-0.864925;-0.501902
-0.862784;-0.505572
-0.860721;-0.509078
-0.858733;-0.512424
-0.856821;-0.515614
-0.854985;-0.518653
-0.853224;-0.521545
-0.851537;-0.524295
-0.849925;-0.526904
-0.848386;-0.529378
-0.846921;-0.531719
-0.845529;-0.53393
-0.844208;-0.536015
-0.84296;-0.537977
-0.841783;-0.539817
-0.840676;-0.541539
-0.839639;-0.543144
-0.838672;-0.544636
-0.837775;-0.546016
-0.836945;-0.547286
-0.836184;-0.548449
-0.835491;-0.549505
-0.834864;-0.550456
-0.834304;-0.551305
-0.83381;-0.552052
-0.833382;-0.552698
-0.833018;-0.553245
-0.83272;-0.553694
-0.832486;-0.554046
-0.832316;-0.554301
-0.832209;-0.554461
-0.832166;-0.554526
-0.832185;-0.554497
-0.832267;-0.554374
-0.832411;-0.554158
-0.832617;-0.553849
-0.832884;-0.553447
-0.833212;-0.552953
-0.833602;-0.552366
-0.834051;-0.551687
-0.834561;-0.550915
-0.835131;-0.550051
-0.835761;-0.549094
-0.83645;-0.548044
-0.837198;-0.5469
-0.838005;-0.545662
-0.838872;-0.544329
-0.839796;-0.542902
-0.840779;-0.541379
-0.84182;-0.539759
-0.842919;-0.538041
-0.844075;-0.536225
-0.845288;-0.53431
-0.846559;-0.532295
-0.847886;-0.530178
-0.84927;-0.527958
-0.85071;-0.525635
-0.852207;-0.523206
-0.853758;-0.52067
-0.855365;-0.518025
-0.857027;-0.515271
-0.858744;-0.512405
-0.860514;-0.509426
-0.862339;-0.506332
-0.864216;-0.50312
-0.866147;-0.49979
-0.868129;-0.496338
-0.870164;-0.492763
-0.872249;-0.489063
-0.874384;-0.485234
-0.876569;-0.481276
-0.878803;-0.477186
-0.881084;-0.47296
-0.883412;-0.468597
-0.885786;-0.464093
-0.888205;-0.459447
-0.890667;-0.454655
-0.893172;-0.449715
-0.895717;-0.444624
-0.898302;-0.439378
-0.900925;-0.433976
-0.903583;-0.428413
-0.906265;-0.422709
-0.90892;-0.41697
-0.911541;-0.411209
-0.914128;-0.405427
-0.916679;-0.399625
-0.919195;-0.393803
-0.921675;-0.387964
-0.924118;-0.382107
-0.926525;-0.376233
-0.928895;-0.370343
-0.931227;-0.364439
-0.933522;-0.35852
-0.935779;-0.352588
-0.937997;-0.346643
-0.940177;-0.340687
-0.942317;-0.334721
-0.944419;-0.328745
-0.946481;-0.32276
-0.948504;-0.316766
-0.950486;-0.310766
-0.952429;-0.30476
-0.954332;-0.298748
-0.956195;-0.292732
-0.958017;-0.286712
-0.959798;-0.28069
-0.96154;-0.274666
-0.96324;-0.268641
-0.964901;-0.262616
-0.96652;-0.256591
-0.968099;-0.250568
-0.969637;-0.244548
-0.971135;-0.238531
-0.972592;-0.232519
-0.974009;-0.226511
-0.975385;-0.220509
-0.976721;-0.214513
-0.978017;-0.208525
-0.979273;-0.202545
-0.980489;-0.196574
-0.981665;-0.190613
-0.982802;-0.184662
-0.9839;-0.178723
-0.984958;-0.172795
-0.985977;-0.166879
-0.986958;-0.160977
-0.9879;-0.155089
-0.988805;-0.149216
-0.989671;-0.143357
-0.9905;-0.137515
-0.991291;-0.131689
-0.992045;-0.12588
-0.992763;-0.120089
-0.993444;-0.114316
-0.99409;-0.108562
-0.994699;-0.102828
-0.995273;-0.097113
-0.995813;-0.091418
-0.996317;-0.085745
-0.996787;-0.080093
-0.997224;-0.074462
-0.997627;-0.068854
-0.997997;-0.063269
-0.998334;-0.057707
-0.998638;-0.052168
-0.998911;-0.046653
-0.999152;-0.041162
-0.999363;-0.035696
-0.999542;-0.030255
-0.999691;-0.024839
-0.999811;-0.019449
-0.999901;-0.014085
-0.999962;-0.008747
-0.999994;-0.003435
-0.999998;0.00185
-0.999975;0.007109
-0.999924;0.01234
-0.999846;0.017544
-0.999742;0.02272
-0.999612;0.027869
-0.999456;0.03299
-0.999275;0.038083
-0.999069;0.043148
-0.998838;0.048184
-0.998584;0.053192
-0.998307;0.058172
-0.998006;0.063123
-0.997682;0.068046
-0.997336;0.072939
-0.996969;0.077804
-0.996579;0.08264
-0.996169;0.087447
-0.995738;0.092226
-0.995287;0.096975
-0.994816;0.101695
-0.994325;0.106387
-0.993815;0.11105
-0.993286;0.115683
-0.992739;0.120288
-0.992174;0.124864
-0.991591;0.129411
-0.990991;0.13393
-0.990374;0.13842
-0.98974;0.142881
-0.98909;0.147313
-0.988424;0.151717
-0.987742;0.156093
-0.987046;0.16044
-0.986334;0.164759
-0.985607;0.169051
-0.984867;0.173314
-0.984112;0.177549
-0.983344;0.181756
-0.982562;0.185936
-0.981767;0.190088
-0.98096;0.194212
-0.980139;0.19831
-0.979307;0.20238
-0.978463;0.206423
-0.977607;0.210439
-0.97674;0.214429
-0.975861;0.218392
-0.974972;0.222329
-0.974072;0.22624
-0.973161;0.230124
-0.972236;0.234001
-0.971294;0.237883
-0.970334;0.241769
-0.969356;0.245659
-0.968361;0.249555
-0.967347;0.253455
-0.966315;0.257361
-0.965265;0.261273
-0.964196;0.265191
-0.963108;0.269114
-0.962001;0.273044
-0.960875;0.276981
-0.95973;0.280924
-0.958565;0.284874
-0.95738;0.288831
-0.956175;0.292795
-0.95495;0.296767
-0.953704;0.300746
-0.952438;0.304733
-0.95115;0.308728
-0.949842;0.312731
-0.948511;0.316743
-0.947159;0.320763
-0.945785;0.324792
-0.944389;0.32883
-0.94297;0.332876
-0.941529;0.336932
-0.940064;0.340997
-0.938576;0.345072
-0.937065;0.349156
-0.935529;0.35325
-0.933969;0.357354
-0.932385;0.361468
-0.930775;0.365592
-0.929141;0.369726
-0.927481;0.37387
-0.925795;0.378025
-0.924083;0.382191
-0.922345;0.386367
-0.92058;0.390554
-0.918788;0.394752
-0.916968;0.39896
-0.915121;0.40318
-0.913245;0.407411
-0.911341;0.411653
-0.909408;0.415906
-0.907445;0.420171
-0.905453;0.424446
-0.903431;0.428734
-0.901378;0.433032
-0.899295;0.437342
-0.897181;0.441663
-0.895035;0.445996
-0.892857;0.450341
-0.890647;0.454696
-0.888404;0.459063
-0.886127;0.463442
-0.883817;0.467832
-0.881474;0.472233
-0.879095;0.476646
-0.876682;0.48107
-0.874234;0.485505
-0.87175;0.489951
-0.86923;0.494408
-0.866674;0.498876
-0.86408;0.503354
-0.861449;0.507844
-0.85878;0.512344
-0.856073;0.516855
-0.853328;0.521375
-0.850543;0.525906
-0.847718;0.530447
-0.844854;0.534997
-0.841949;0.539558
-0.839003;0.544127
-0.836016;0.548706
-0.832987;0.553293
-0.829916;0.557889
-0.826802;0.562493
-0.823645;0.567106
-0.820445;0.571726
-0.8172;0.576354
-0.813912;0.580989
-0.810578;0.58563
-0.8072;0.590279
-0.803775;0.594933
-0.800305;0.599593
-0.796789;0.604258
-0.793225;0.608928
-0.789615;0.613603
-0.785957;0.618281
-0.782251;0.622964
-0.778497;0.627649
-0.774694;0.632337
-0.770842;0.637026
-0.766941;0.641718
-0.76299;0.64641
-0.75899;0.651103
-0.754939;0.655795
-0.750837;0.660487
-0.746685;0.665178
-0.742482;0.669866
-0.738228;0.674552
-0.733922;0.679234
-0.729564;0.683912
-0.725155;0.688586
-0.720693;0.693254
-0.71618;0.697916
-0.711614;0.702571
-0.706995;0.707219
-0.702324;0.711857
-0.697601;0.716487
-0.692824;0.721106
-0.687995;0.725715
-0.683114;0.730312
-0.678179;0.734896
-0.673193;0.739467
-0.668153;0.744024
-0.663061;0.748565
-0.657917;0.75309
-0.652721;0.757598
-0.647473;0.762089
-0.642173;0.76656
-0.636821;0.771012
-0.631418;0.775442
-0.625965;0.779852
-0.62046;0.784238
-0.614906;0.788601
-0.609301;0.792939
-0.603647;0.797252
-0.597949;0.801534
-0.592241;0.805761
-0.586531;0.809927
-0.580819;0.814033
-0.575106;0.818079
-0.569391;0.822067
-0.563676;0.825996
-0.55796;0.829868
-0.552244;0.833682
-0.546529;0.83744
-0.540814;0.841142
-0.5351;0.844789
-0.529387;0.848381
-0.523675;0.851918
-0.517965;0.855402
-0.512256;0.858833
-0.506549;0.862211
-0.500844;0.865537
-0.495142;0.868812
-0.489441;0.872036
-0.483743;0.87521
-0.478048;0.878334
-0.472354;0.881409
-0.466664;0.884435
-0.460976;0.887413
-0.455291;0.890343
-0.449608;0.893226
-0.443928;0.896063
-0.43825;0.898853
-0.432575;0.901598
-0.426903;0.904297
-0.421233;0.906952
-0.415566;0.909563
-0.4099;0.91213
-0.404238;0.914654
-0.398577;0.917135
-0.392918;0.919573
-0.387262;0.92197
-0.381607;0.924325
-0.375953;0.926639
-0.370302;0.928912
-0.364651;0.931144
-0.359002;0.933337
-0.353353;0.93549
-0.347706;0.937604
-0.342059;0.939678
-0.336413;0.941715
-0.330766;0.943713
-0.32512;0.945673
-0.319474;0.947595
-0.313827;0.94948
-0.308179;0.951328
-0.302531;0.95314
-0.296881;0.954915
-0.29123;0.956653
-0.285577;0.958356
-0.279922;0.960023
-0.274265;0.961654
-0.268605;0.96325
-0.262943;0.964811
-0.257277;0.966338
-0.251608;0.967829
-0.245936;0.969286
-0.240259;0.970709
-0.234578;0.972097
-0.228892;0.973452
-0.223202;0.974772
-0.217506;0.976059
-0.211805;0.977312
-0.206098;0.978531
-0.200384;0.979717
-0.194664;0.98087
-0.188937;0.981989
-0.183203;0.983075
-0.177461;0.984128
-0.171711;0.985147
-0.165953;0.986134
-0.160186;0.987087
-0.154411;0.988007
-0.148625;0.988894
-0.14283;0.989747
-0.137025;0.990568
-0.13121;0.991355
-0.125384;0.992108
-0.119546;0.992829
