path_x; path_z
34.300172; 9.362206
34.558617; 8.507433
34.813638; 7.651632
35.065126; 6.794786
35.31297; 5.93688
35.55706; 5.077898
35.797283; 4.217826
36.033526; 3.356653
36.265674; 2.494367
36.493612; 1.630963
36.717224; 0.766424
36.936405; -0.099249
37.151156; -0.966031
37.361543; -1.833883
37.567632; -2.702766
37.76949; -3.572642
37.967186; -4.443472
38.160788; -5.315222
38.350367; -6.187856
38.535992; -7.061338
38.717737; -7.935637
38.895671; -8.81072
39.069869; -9.686554
39.240402; -10.563109
39.407345; -11.440355
39.570772; -12.318263
39.730758; -13.196804
39.887378; -14.075952
40.040707; -14.955678
40.190823; -15.83596
40.3378; -16.716771
40.481717; -17.598087
40.622649; -18.479886
40.760676; -19.362144
40.895875; -20.24484
41.028323; -21.127953
41.1581; -22.011462
41.285285; -22.895348
41.409955; -23.779592
41.532191; -24.664175
41.652072; -25.549082
41.769679; -26.434294
41.88509; -27.319794
41.998386; -28.205568
42.109648; -29.0916
42.218956; -29.977874
42.326391; -30.864378
42.432034; -31.751097
42.535967; -32.638018
42.638271; -33.525129
42.739028; -34.412416
42.838319; -35.299867
42.936228; -36.187474
43.032835; -37.075223
43.128225; -37.963104
43.22248; -38.851107
43.315682; -39.73922
43.407916; -40.627434
43.499265; -41.51574
43.589812; -42.404127
43.679643; -43.292588
43.768841; -44.181112
43.857491; -45.069691
43.945681; -45.958335
44.03349; -46.846975
44.121009; -47.735667
44.208323; -48.624379
44.295517; -49.513103
44.38268; -50.401829
44.469898; -51.290551
44.557259; -52.179258
44.64485; -53.067942
44.73276; -53.956595
44.821079; -54.845207
44.909895; -55.73377
44.999298; -56.622273
45.089379; -57.510708
45.180227; -58.399059
45.271936; -59.287328
45.364596; -60.1755
45.458301; -61.063561
45.553142; -61.951502
45.649213; -62.83931
45.746608; -63.726974
45.845423; -64.614481
45.945751; -65.501817
46.04769; -66.38897
46.151335; -67.275926
46.256784; -68.162668
46.364133; -69.049182
46.473481; -69.935439
46.584929; -70.82145
46.698575; -71.707181
46.814519; -72.592614
46.932862; -73.477729
47.053705; -74.362506
47.177151; -75.246923
47.303303; -76.130959
47.432263; -77.014588
47.564136; -77.897788
47.699026; -78.780532
47.837037; -79.662792
47.978277; -80.544542
48.122851; -81.42575
48.270863; -82.306373
48.422425; -83.186409
48.577643; -84.065807
48.736624; -84.944533
48.899476; -85.822548
49.066308; -86.699817
49.23723; -87.576297
49.41235; -88.451948
49.591777; -89.326726
49.775621; -90.200586
49.963991; -91.073482
50.156996; -91.945364
50.354746; -92.816182
50.557347; -93.685869
50.764913; -94.554401
50.97755; -95.421705
51.195365; -96.287723
51.418466; -97.152394
51.646959; -98.015656
51.88095; -98.877443
52.120543; -99.73769
52.365843; -100.596327
52.616951; -101.453282
52.873968; -102.308484
53.136995; -103.161857
53.406129; -104.013323
53.681466; -104.862804
53.963098; -105.71021
54.251123; -106.555473
54.545627; -107.3985
54.846698; -108.239204
55.154421; -109.077496
55.468878; -109.913285
55.790148; -110.746479
56.118307; -111.576984
56.453428; -112.404704
56.795574; -113.229543
57.144729; -114.05144
57.500815; -114.870359
57.863753; -115.686264
58.233464; -116.499122
58.609868; -117.308904
58.992884; -118.115579
59.38243; -118.919118
59.77842; -119.719485
60.180779; -120.516672
60.589425; -121.310657
61.004277; -122.101421
61.425253; -122.888943
61.852272; -123.673208
62.285251; -124.454201
62.724108; -125.231907
63.168764; -126.006314
63.619136; -126.777412
64.075143; -127.545191
64.53674; -128.309698
65.003779; -129.070817
65.476196; -129.828569
65.953933; -130.582985
66.436913; -131.334062
66.925057; -132.081798
67.418288; -132.826194
67.91653; -133.56725
68.419708; -134.304968
68.927746; -135.039351
69.440569; -135.770402
69.958105; -136.498127
70.480281; -137.222531
71.007109; -137.943737
71.538349; -138.661519
72.074016; -139.376004
72.614041; -140.087201
73.158333; -140.795094
73.706852; -141.499725
74.25953; -142.201107
74.816302; -142.899251
75.377101; -143.594169
75.941865; -144.285874
76.51053; -144.97438
77.083033; -145.659701
77.659313; -146.341851
78.23931; -147.020845
78.823051; -147.6968
79.410303; -148.369529
80.001095; -149.03915
80.595373; -149.705681
81.193078; -150.369139
81.794136; -151.029517
82.398517; -151.686864
83.00617; -152.341197
83.61704; -152.992533
84.231077; -153.64089
84.848229; -154.286288
85.468447; -154.928745
86.091681; -155.56828
86.717883; -156.204911
87.347004; -156.838659
87.978999; -157.469541
88.613927; -158.097684
89.251532; -158.722895
89.891875; -159.345302
90.534914; -159.964923
91.180582; -160.581759
91.828864; -161.195854
92.47972; -161.807228
93.133108; -162.415902
93.788989; -163.021895
94.447322; -163.625228
95.10807; -164.22592
95.771194; -164.823991
96.436656; -165.419461
97.104421; -166.012351
97.774451; -166.60268
98.446712; -167.190468
99.12127; -167.775823
99.797863; -168.358566
100.476587; -168.938832
101.157411; -169.516641
101.840301; -170.092013
102.525226; -170.664966
103.212155; -171.235521
103.901056; -171.803697
104.591899; -172.369514
105.284656; -172.932991
105.979295; -173.494147
106.675789; -174.053001
107.37411; -174.609574
108.07423; -175.163883
108.776122; -175.715949
109.479759; -176.265789
110.185114; -176.813424
110.892163; -177.358871
111.600852; -177.90213
112.311392; -178.443396
113.023366; -178.98239
113.736934; -179.519272
114.452075; -180.054061
115.168764; -180.586774
115.886978; -181.117429
116.606696; -181.646046
117.327894; -182.17264
118.050551; -182.697232
118.774646; -183.219837
119.500157; -183.740475
120.227065; -184.259161
120.955348; -184.775915
121.684987; -185.290752
122.415962; -185.803692
123.148225; -186.31473
123.881828; -186.823933
124.616696; -187.331279
125.352824; -187.836794
126.090194; -188.340496
126.828789; -188.842401
127.568625; -189.342548
128.309616; -189.840909
129.051779; -190.337521
129.795098; -190.832403
130.539557; -191.325569
131.285137; -191.817037
132.031825; -192.306821
132.779603; -192.794939
133.528455; -193.281406
134.278358; -193.766254
135.029276; -194.249527
135.781178; -194.731269
136.534029; -195.211525
137.287797; -195.690341
138.042449; -196.167763
138.797975; -196.643849
139.554277; -197.118603
140.311388; -197.592114
141.069256; -198.064415
141.827849; -198.535551
142.587134; -199.005569
143.347081; -199.474516
144.107659; -199.94244
144.868837; -200.409387
145.630583; -200.875406
146.392868; -201.340543
147.15566; -201.804847
147.91893; -202.268366
148.682647; -202.731149
149.446781; -203.193244
150.211301; -203.6547
150.976177; -204.115565
151.741378; -204.575889
152.506875; -205.035722
153.272638; -205.495112
154.038635; -205.95411
154.804838; -206.412765
155.571215; -206.871129
156.337737; -207.329251
157.104371; -207.78718
157.871091; -208.244971
158.637864; -208.702674
159.40466; -209.160338
160.171448; -209.618017
160.938196; -210.075761
161.704874; -210.533623
162.47145; -210.991655
163.237893; -211.44991
164.004171; -211.90844
164.770252; -212.367298
165.536105; -212.826537
166.301697; -213.286212
167.066988; -213.746371
167.83196; -214.207079
168.596573; -214.668383
169.360792; -215.130339
170.124584; -215.593001
170.887914; -216.056424
171.650747; -216.520665
172.413048; -216.985777
173.174783; -217.451817
173.935914; -217.918842
174.696406; -218.386907
175.456221; -218.856069
176.215322; -219.326386
176.973671; -219.797913
177.731229; -220.270709
178.487947; -220.744824
179.24381; -221.220332
179.998763; -221.697282
180.752765; -222.175733
181.505776; -222.655744
182.257752; -223.137373
183.00865; -223.620679
183.758428; -224.105723
184.50704; -224.592563
185.254442; -225.081259
186.000586; -225.571872
186.745427; -226.064461
187.488917; -226.559087
188.231006; -227.05581
188.971633; -227.554683
189.710771; -228.055782
190.448364; -228.559165
191.184353; -229.064888
191.918685; -229.573014
192.651306; -230.083603
193.38216; -230.596717
194.111193; -231.112417
194.838345; -231.630764
195.563558; -232.151819
196.286773; -232.675643
197.007929; -233.202299
197.726964; -233.731846
198.443815; -234.264345
199.158418; -234.799857
199.870687; -235.338426
200.580598; -235.880146
201.288061; -236.42506
201.993007; -236.973226
202.695365; -237.524703
203.395064; -238.07955
204.09203; -238.637825
204.78619; -239.199586
205.477467; -239.764888
206.165787; -240.333789
206.851069; -240.906343
207.533237; -241.482605
208.212208; -242.06263
208.887901; -242.646468
209.560234; -243.234174
210.229107; -243.825782
210.894467; -244.421371
211.556212; -245.020976
212.214253; -245.624642
212.868501; -246.232416
213.518869; -246.844341
214.165264; -247.46046
214.807596; -248.080814
215.445771; -248.705443
216.079698; -249.334383
216.709282; -249.96767
217.334428; -250.605338
217.955041; -251.247419
218.571025; -251.893941
219.182284; -252.544933
219.788715; -253.200411
220.390234; -253.860413
220.986737; -254.524952
221.578128; -255.194044
222.164308; -255.867706
222.745207; -256.545926
223.320814; -257.228644
223.891126; -257.915792
224.456139; -258.607302
225.015855; -259.303108
225.570275; -260.00314
226.11939; -260.707315
226.663236; -261.415602
227.201786; -262.127893
227.735066; -262.84414
228.263086; -263.564276
228.785856; -264.288233
229.30339; -265.015944
229.815702; -265.747343
230.322809; -266.482363
230.824727; -267.220938
231.321474; -267.963002
231.813071; -268.708491
232.299537; -269.457339
232.780895; -270.209482
233.257169; -270.964856
233.728381; -271.723399
234.194558; -272.485047
234.655794; -273.249855
235.111978; -274.01753
235.563207; -274.788127
236.009511; -275.561587
236.45092; -276.337851
236.887464; -277.116861
237.319159; -277.898532
237.746056; -278.682839
238.168188; -279.469728
238.585586; -280.259144
238.998286; -281.051031
239.406321; -281.845336
239.809725; -282.642006
240.208535; -283.440989
240.602785; -284.242234
240.992511; -285.045691
241.377804; -285.851423
241.758592; -286.659154
242.134966; -287.46895
242.506965; -288.280766
242.874626; -289.094555
243.237988; -289.910274
243.597088; -290.727877
243.951966; -291.547323
244.302646; -292.368539
244.649184; -293.191519
244.991618; -294.016222
245.329985; -294.842608
245.664326; -295.670636
245.994677; -296.500267
246.321078; -297.331464
246.643568; -298.164187
246.962185; -298.998402
247.277008; -299.83418
247.587993; -300.671268
247.895222; -301.509742
248.198733; -302.349569
248.498564; -303.190717
248.794754; -304.033154
249.087341; -304.876849
249.376364; -305.721772
249.66185; -306.56786
249.943849; -307.415124
250.222401; -308.263535
250.497541; -309.113064
250.769307; -309.963684
251.037735; -310.815368
251.302864; -311.668087
251.564728; -312.521817
251.823365; -313.376531
252.078844; -314.232318
252.331133; -315.088926
252.580302; -315.946447
252.826388; -316.804858
253.069426; -317.664138
253.309452; -318.524264
253.546499; -319.385216
253.780603; -320.246973
254.011799; -321.109515
254.24012; -321.972822
254.465594; -322.836847
254.688263; -323.701605
254.90816; -324.567078
255.125319; -325.433247
255.339773; -326.300095
255.551553; -327.167602
255.760693; -328.035753
255.967224; -328.904529
256.171179; -329.773916
256.372595; -330.643926
256.57151; -331.514573
256.767922; -332.385693
256.961883; -333.257363
257.153423; -334.129568
257.342572; -335.002295
257.529362; -335.87553
257.713821; -336.749261
257.89598; -337.623474
258.075868; -338.498157
258.253509; -339.373268
258.428938; -340.248831
258.602184; -341.124834
258.773276; -342.001264
258.942242; -342.878111
259.10911; -343.755362
259.273907; -344.633008
259.436661; -345.511037
259.597399; -346.389438
259.756149; -347.268203
259.912936; -348.147321
260.067789; -349.026782
260.220752; -349.906688
260.371807; -350.786775
260.521008; -351.667184
260.668378; -352.547905
260.813945; -353.428931
260.957733; -354.310252
261.099767; -355.191861
261.240073; -356.073749
261.378675; -356.955909
261.515598; -357.838334
261.650867; -358.721015
261.784505; -359.603946
261.916537; -360.487119
262.046987; -361.370529
262.175877; -362.254167
262.303233; -363.138029
262.429078; -364.022107
262.55345; -364.90658
262.676276; -365.79108
262.797546; -366.675796
262.917226; -367.560729
263.035281; -368.445881
263.151676; -369.331252
263.266375; -370.216845
263.379343; -371.102661
263.490545; -371.988707
263.599943; -372.874971
263.707501; -373.761459
263.813182; -374.648174
263.91695; -375.535114
264.018766; -376.422281
264.118593; -377.309673
264.216393; -378.197291
264.312127; -379.085135
264.405755; -379.973202
264.497239; -380.861494
264.586539; -381.750007
264.673614; -382.638742
264.758423; -383.527695
264.840925; -384.416866
264.921078; -385.306252
264.99884; -386.19585
265.074169; -387.085657
265.14702; -387.975671
265.217349; -388.865887
265.285113; -389.756303
265.350266; -390.646913
265.412762; -391.537713
265.472555; -392.428699
265.529598; -393.319865
265.583844; -394.211206
265.635243; -395.102715
265.683747; -395.994383
265.729307; -396.886211
265.771872; -397.778188
265.81139; -398.670305
265.84781; -399.562553
265.881079; -400.454925
265.911143; -401.34741
265.937949; -402.239998
265.96144; -403.13268
265.981562; -404.025444
265.998257; -404.918279
266.011468; -405.811171
266.021135; -406.704109
266.0272; -407.597078
266.029602; -408.490065
266.02828; -409.383035
266.023171; -410.276015
266.014212; -411.168964
266.001339; -412.061865
265.984486; -412.954699
265.963587; -413.847448
265.938576; -414.74009
265.909383; -415.632605
265.875939; -416.52497
265.838173; -417.417163
265.796015; -418.309158
265.749392; -419.200931
265.698229; -420.092454
265.642452; -420.9837
265.581985; -421.874651
265.516755; -422.765209
265.446676; -423.655451
265.371673; -424.545291
265.291665; -425.434695
265.206571; -426.323626
265.116309; -427.212046
265.020795; -428.099917
264.919943; -428.987197
264.813669; -429.873842
264.701886; -430.75981
264.584505; -431.645052
264.461438; -432.529522
264.332595; -433.413167
264.197886; -434.295936
264.057227; -435.177722
263.910506; -436.058584
263.757642; -436.938399
263.598538; -437.817106
263.433102; -438.694642
263.261236; -439.570941
263.082844; -440.445934
262.897831; -441.31955
262.706099; -442.191715
262.50755; -443.062353
262.302087; -443.931385
262.089612; -444.798727
261.870026; -445.664297
261.643247; -446.527949
261.409146; -447.389713
261.167642; -448.24943
260.918638; -449.107004
260.662037; -449.962335
260.397744; -450.81532
260.125664; -451.665852
259.845704; -452.513823
259.557772; -453.359118
259.261776; -454.201624
258.957629; -455.04122
258.645242; -455.877785
258.324531; -456.711193
257.995413; -457.541317
257.657825; -458.367983
257.311655; -459.191145
256.956847; -460.01062
256.59333; -460.826268
256.221036; -461.637947
255.839902; -462.445513
255.449868; -463.248817
255.05088; -464.047712
254.642888; -464.842045
254.225844; -465.631664
253.79971; -466.416413
253.364449; -467.196137
252.920032; -467.970679
252.466426; -468.739895
252.003648; -469.50357
251.531646; -470.26161
251.05043; -471.013833
250.560001; -471.760081
250.060365; -472.500197
249.551538; -473.234024
249.03354; -473.961408
248.506399; -474.682196
247.970152; -475.396236
247.424841; -476.10338
246.870514; -476.803481
246.30723; -477.496396
245.735032; -478.182022
245.154125; -478.860208
244.564652; -479.53097
243.966796; -480.194279
243.36074; -480.850107
242.746662; -481.498435
242.124719; -482.139268
241.495131; -482.772545
240.858066; -483.398261
240.21367; -484.016437
239.562109; -484.627067
238.903549; -485.230151
238.238153; -485.825689
237.56608; -486.413686
236.887441; -486.994187
236.202482; -487.567122
235.511306; -488.132542
234.814085; -488.690442
234.110931; -489.240862
233.401987; -489.783817
232.687392; -490.319325
231.967284; -490.847401
231.241796; -491.368066
230.51098; -491.881395
229.775123; -492.387297
229.034268; -492.885853
228.288537; -493.377085
227.538071; -493.861004
226.782957; -494.337653
226.023308; -494.807057
225.259238; -495.269239
224.490856; -495.724223
223.718269; -496.172035
222.941526; -496.61273
222.160842; -497.04627
221.376259; -497.472714
220.587872; -497.892085
219.795807; -498.304396
219.000118; -498.70969
218.200897; -499.107992
217.398233; -499.499324
216.592215; -499.883711
215.782929; -500.261175
214.970459; -500.631739
214.154829; -500.995451
213.336234; -501.352282
212.514694; -501.702279
211.690285; -502.045464
210.863112; -502.381846
210.033209; -502.71146
209.200651; -503.034326
208.365508; -503.350462
207.52785; -503.659886
206.687746; -503.962615
205.845263; -504.258665
205.000467; -504.548054
204.153422; -504.830795
203.304072; -505.106944
202.45272; -505.376435
201.599336; -505.639313
200.743944; -505.895602
199.886602; -506.145314
199.02737; -506.38846
198.166305; -506.62505
197.303465; -506.855095
196.438906; -507.078602
195.572683; -507.295581
194.704851; -507.506038
193.835464; -507.709981
192.964575; -507.907415
192.092119; -508.098372
191.218406; -508.282798
190.343342; -508.460732
189.466981; -508.632174
188.589372; -508.797128
187.710565; -508.955594
186.830612; -509.107574
185.949561; -509.253067
185.067462; -509.392073
184.184364; -509.524591
183.300315; -509.650617
182.415364; -509.770148
181.529559; -509.883182
180.642948; -509.989714
179.75558; -510.089738
178.867406; -510.183259
177.978669; -510.270248
177.089316; -510.350711
176.199395; -510.424638
175.308955; -510.49202
174.418042; -510.55285
173.526705; -510.607115
172.634992; -510.654806
171.742951; -510.69591
170.85063; -510.730416
169.958078; -510.758311
169.065344; -510.77958
168.172476; -510.794211
167.279523; -510.802187
166.386536; -510.803494
165.493573; -510.798115
164.600644; -510.786034
163.707854; -510.767233
162.815231; -510.741694
161.922828; -510.7094
161.030695; -510.67033
160.138885; -510.624466
159.247453; -510.571787
158.35645; -510.512273
157.465932; -510.445902
156.575954; -510.372652
155.68657; -510.292503
154.797838; -510.205431
153.909813; -510.111413
153.022554; -510.010426
152.136119; -509.902446
151.250566; -509.787449
150.365945; -509.66541
149.482351; -509.536307
148.599811; -509.400112
147.718398; -509.256801
146.838176; -509.106347
145.959209; -508.948727
145.081562; -508.783912
144.205303; -508.611879
143.330496; -508.4326
142.457212; -508.246049
141.585518; -508.052201
140.715486; -507.851029
139.847186; -507.642506
138.980691; -507.426608
138.116073; -507.203308
137.253408; -506.972581
136.392746; -506.734393
135.534205; -506.488765
134.677796; -506.235801
133.823547; -505.975639
132.971479; -505.708417
132.121614; -505.434273
131.273951; -505.153341
130.428576; -504.865783
129.5854; -504.571707
128.744471; -504.271263
127.905794; -503.964591
127.069368; -503.651829
126.235193; -503.333114
125.403263; -503.008584
124.573594; -502.678384
123.746104; -502.34262
122.920855; -502.001457
122.097806; -501.655019
121.276941; -501.303439
120.45824; -500.946848
119.641681; -500.585377
118.827242; -500.219156
118.014897; -499.848313
117.204624; -499.472979
116.396377; -499.093272
115.590147; -498.709328
114.785887; -498.321262
113.983567; -497.9292
113.183152; -497.533264
112.384605; -497.133574
111.587887; -496.73025
110.792959; -496.323409
109.999748; -495.913153
109.208302; -495.499644
108.418492; -495.082953
107.630302; -494.663208
106.843684; -494.240522
106.058593; -493.815007
105.274981; -493.386775
104.4928; -492.955936
103.711999; -492.522599
102.932529; -492.086873
102.154338; -491.648867
101.377374; -491.208689
100.601583; -490.766444
99.826912; -490.32224
99.053307; -489.876183
98.280712; -489.428379
97.509071; -488.978932
96.738327; -488.527948
95.968423; -488.075533
95.199301; -487.621791
94.4309; -487.166826
93.663163; -486.710745
92.896032; -486.253654
92.129436; -485.795652
91.363318; -485.336848
90.597618; -484.87735
89.832272; -484.417263
89.067215; -483.956694
88.302384; -483.495752
87.537713; -483.034544
86.773137; -482.573181
86.008588; -482.111772
85.244; -481.650429
84.479321; -481.189275
83.714443; -480.728401
82.949319; -480.267935
82.18388; -479.807994
81.418055; -479.348698
80.651772; -478.890167
79.884959; -478.432524
79.117543; -477.975893
78.349451; -477.520402
77.580609; -477.066181
76.810942; -476.61336
76.040375; -476.162076
75.268867; -475.712487
74.496256; -475.264685
73.722515; -474.818841
72.947564; -474.375105
72.171326; -473.933626
71.393722; -473.494562
70.614672; -473.05807
69.834096; -472.624316
69.051915; -472.193467
68.268048; -471.765696
67.482415; -471.341182
66.695003; -470.920145
65.905575; -470.502689
65.114139; -470.089058
64.320614; -469.679452
63.524922; -469.274078
62.726982; -468.87315
61.926716; -468.476889
61.124048; -468.085524
60.318902; -467.699289
59.511202; -467.318427
58.700878; -466.943191
57.887942; -466.573876
57.072132; -466.210664
56.253494; -465.853881
55.431965; -465.503813
54.607488; -465.160754
53.780008; -464.825009
52.949479; -464.496891
52.115855; -464.176724
51.279102; -463.864839
50.4393; -463.56162
49.596178; -463.267327
48.749857; -462.982372
47.900334; -462.707125
47.047612; -462.441965
46.191706; -462.187278
45.332646; -461.943458
44.47047; -461.710906
43.605232; -461.490029
42.737001; -461.281238
41.865944; -461.084968
40.991983; -460.901596
40.115332; -460.731563
39.236127; -460.575285
38.354523; -460.433177
37.470694; -460.305649
36.584835; -460.1931
35.697159; -460.095923
34.807901; -460.014496
33.917356; -459.949186
33.025716; -459.900332
32.133315; -459.868261
31.240467; -459.853275
30.347496; -459.855588
29.454735; -459.875058
28.562501; -459.911404
27.671094; -459.964319
26.780798; -460.03348
25.89187; -460.118545
25.004577; -460.219155
24.119164; -460.334939
23.235801; -460.465522
22.354679; -460.610517
21.475972; -460.769535
20.599815; -460.942183
19.726393; -461.128055
18.8558; -461.326761
17.988139; -461.537905
17.123525; -461.76109
16.261988; -461.995938
15.403595; -462.242067
14.548333; -462.499119
13.696378; -462.766684
12.847683; -463.044421
12.002264; -463.331976
11.160151; -463.628994
10.3213; -463.935154
9.485707; -464.250125
8.653324; -464.573601
7.824206; -464.905241
6.998282; -465.244759
6.175516; -465.591864
5.355902; -465.946259
4.539343; -466.30769
3.725801; -466.67589
2.915206; -467.05061
2.107562; -467.431574
1.302782; -467.818555
0.500808; -468.211319
-0.298421; -468.609642
-1.094938; -469.01329
-1.888852; -469.422074
-2.680221; -469.835787
-3.469109; -470.25423
-4.255635; -470.677241
-5.039739; -471.104567
-5.821556; -471.536063
-6.601155; -471.971555
-7.378604; -472.410876
-8.15395; -472.853849
-8.927293; -473.300335
-9.698698; -473.750178
-10.468229; -474.203226
-11.235988; -474.659355
-12.001967; -475.11838
-12.766273; -475.580185
-13.528974; -476.044639
-14.290135; -476.511612
-15.049799; -476.980962
-15.808066; -477.452587
-16.565; -477.926366
-17.320662; -478.402181
-18.075116; -478.879916
-18.828475; -479.35949
-19.580698; -479.840728
-20.331902; -480.323556
-21.082149; -480.80787
-21.831471; -481.293547
-22.57997; -481.780512
-23.327705; -482.268665
-24.074735; -482.757908
-24.82112; -483.248144
-25.566918; -483.739277
-26.312188; -484.231216
-27.056987; -484.723866
-27.801428; -485.217174
-28.545437; -485.710963
-29.289157; -486.2052
-30.032645; -486.699799
-30.775956; -487.194671
-31.519146; -487.68973
-32.262273; -488.184892
-33.00539; -488.680071
-33.748554; -489.175182
-34.491819; -489.670143
-35.235241; -490.16487
-35.978874; -490.659279
-36.722888; -491.153364
-37.467106; -491.64689
-38.211699; -492.13985
-38.956721; -492.632164
-39.702226; -493.123746
-40.448266; -493.614516
-41.194895; -494.104389
-41.942169; -494.593285
-42.690135; -495.081115
-43.438848; -495.567798
-44.18836; -496.053249
-44.938724; -496.537382
-45.689992; -497.020111
-46.442215; -497.501351
-47.195446; -497.981013
-47.949734; -498.45901
-48.705132; -498.935251
-49.461689; -499.409648
-50.219457; -499.882109
-50.978487; -500.352541
-51.738827; -500.820851
-52.500528; -501.286944
-53.263639; -501.750725
-54.02821; -502.212095
-54.79429; -502.670956
-55.561926; -503.127207
-56.331168; -503.580747
-57.102062; -504.031471
-57.874653; -504.479272
-58.648997; -504.924048
-59.425134; -505.365687
-60.203111; -505.804078
-60.982972; -506.239107
-61.764762; -506.670661
-62.548525; -507.09862
-63.334304; -507.522866
-64.12214; -507.943278
-64.912077; -508.35973
-65.704152; -508.772098
-66.498408; -509.180251
-67.29488; -509.584059
-68.093608; -509.983389
-68.894607; -510.378093
-69.69795; -510.768054
-70.503651; -511.153118
-71.311739; -511.533146
-72.122215; -511.908061
-72.935047; -512.277841
-73.750202; -512.642467
-74.567652; -513.00192
-75.387364; -513.356183
-76.209306; -513.70524
-77.033474; -514.049085
-77.859746; -514.387668
-78.688187; -514.721013
-79.518728; -515.049091
-80.351334; -515.37189
-81.185972; -515.689398
-82.022608; -516.001603
-82.861207; -516.308494
-83.701735; -516.610061
-84.544157; -516.906296
-85.388438; -517.19719
-86.234543; -517.482736
-87.082435; -517.762927
-87.932081; -518.037757
-88.783426; -518.307215
-89.636472; -518.571309
-90.491162; -518.830029
-91.347461; -519.083372
-92.205333; -519.331336
-93.064742; -519.57392
-93.925651; -519.811123
-94.788024; -520.042946
-95.651826; -520.269391
-96.517019; -520.490458
-97.383567; -520.70615
-98.251435; -520.916471
-99.120585; -521.121425
-99.990983; -521.321017
-100.862592; -521.515252
-101.735376; -521.704136
-102.609331; -521.887683
-103.484314; -522.065878
-104.36041; -522.238755
-105.237538; -522.406313
-106.115664; -522.568561
-106.994752; -522.725511
-107.874768; -522.877173
-108.755676; -523.023558
-109.637444; -523.16468
-110.520036; -523.300549
-111.403418; -523.43118
-112.287557; -523.556587
-113.17242; -523.676784
-114.057973; -523.791786
-114.944182; -523.901609
-115.831017; -524.006269
-116.718444; -524.105781
-117.606431; -524.200164
-118.494946; -524.289435
-119.383959; -524.373612
-120.273437; -524.452713
-121.163365; -524.526758
-122.053671; -524.595763
-122.944359; -524.659751
-123.835395; -524.718742
-124.726748; -524.772755
-125.618386; -524.821812
-126.510282; -524.865933
-127.402408; -524.90514
-128.294736; -524.939455
-129.187237; -524.9689
-130.079886; -524.993498
-130.972654; -525.01327
-131.865516; -525.028241
-132.758445; -525.038434
-133.651417; -525.04387
-134.544404; -525.044576
-135.437383; -525.040574
-136.330329; -525.031888
-137.223218; -525.018543
-138.116025; -525.000563
-139.008728; -524.977973
-139.901304; -524.950798
-140.793728; -524.919062
-141.685981; -524.882791
-142.578038; -524.84201
-143.469899; -524.796743
-144.361488; -524.747017
-145.25282; -524.692858
-146.143874; -524.634291
-147.03463; -524.571341
-147.925068; -524.504033
-148.815169; -524.432394
-149.704914; -524.35645
-150.594285; -524.276225
-151.483262; -524.191747
-152.371828; -524.10304
-153.259965; -524.01013
-154.147656; -523.913044
-155.034885; -523.811807
-155.921633; -523.706445
-156.807885; -523.596984
-157.693626; -523.48345
-158.578838; -523.365867
-159.463508; -523.244263
-160.347619; -523.118661
-161.231157; -522.989089
-162.114108; -522.855571
-162.996458; -522.718134
-163.878192; -522.576801
-164.759297; -522.431599
-165.639886; -522.282531
-166.519687; -522.129666
-167.398822; -521.973006
-168.277277; -521.812577
-169.155041; -521.648404
-170.032102; -521.48051
-170.908448; -521.30892
-171.784068; -521.133659
-172.658951; -520.954752
-173.533085; -520.772221
-174.406461; -520.586093
-175.279067; -520.396389
-176.150894; -520.203134
-177.021932; -520.006353
-177.892171; -519.806067
-178.76164; -519.602292
-179.630251; -519.395062
-180.498028; -519.184369
-181.364956; -518.970207
-182.231019; -518.752574
-183.096201; -518.531464
-183.960486; -518.306873
-184.823858; -518.078796
-185.686303; -517.847228
-186.547798; -517.612165
-187.408331; -517.373601
-188.267884; -517.13153
-189.12644; -516.885947
-189.983982; -516.636846
-190.840492; -516.384221
-191.695954; -516.128066
-192.550348; -515.868373
-193.403658; -515.605138
-194.255864; -515.338352
-195.106948; -515.068009
-195.956868; -514.794111
-196.805657; -514.516631
-197.653284; -514.235568
-198.499696; -513.950924
-199.344888; -513.662688
-200.188843; -513.37085
-201.031541; -513.075402
-201.872963; -512.776336
-202.713086; -512.473645
-203.551892; -512.167319
-204.389358; -511.85735
-205.225463; -511.54373
-206.060187; -511.226449
-206.893506; -510.9055
-207.7254; -510.580872
-208.555845; -510.252558
-209.384819; -509.920546
-210.2123; -509.58483
-211.038263; -509.245398
-211.862719; -508.902228
-212.685545; -508.555351
-213.506816; -508.204717
-214.326474; -507.850329
-215.144495; -507.492178
-215.960853; -507.130254
-216.775524; -506.764547
-217.588481; -506.395047
-218.399699; -506.021743
-219.209152; -505.644627
-220.016812; -505.263687
-220.822652; -504.878914
-221.626647; -504.490297
-222.428767; -504.097826
-223.228984; -503.701491
-224.027272; -503.301282
-224.823599; -502.897188
-225.617939; -502.4892
-226.410261; -502.077307
-227.200561; -501.661485
-227.988729; -501.241766
-228.774817; -500.818097
-229.558766; -500.390482
-230.340545; -499.958913
-231.120121; -499.523377
-231.897463; -499.083867
-232.672539; -498.640372
-233.445314; -498.192881
-234.215758; -497.741387
-234.983835; -497.285879
-235.749511; -496.826348
-236.512753; -496.362784
-237.273526; -495.895179
-238.031794; -495.423523
-238.787522; -494.947808
-239.540674; -494.468025
-240.291213; -493.984166
-241.039104; -493.496222
