Timestamp;Lap_Number;Position.x.;Position.y.;Position.z.;Orientation.x.;Orientation.y.;Orientation.z.;Path_Deviation;Estimated_Path_Center.x.;Estimated_Path_Center.y.;Estimated_Path_Center.z.;Gaze_Location.x.;Gaze_Location.y.;Gaze_Location.z.;Subject
1687966270194;1;-292.5466;347.5991;-28.86841;9.99999;339.9368;-1.1e-07;3.3749;-289.1927;263.3359;-28.4929;-358.694971428571;338.621642857143;20.0033428571428;2
1687966270211;1;-292.8855;347.5991;-27.83028;9.99999;339.6004;0;3.5961;-289.3117;263.5211;-27.4302;-384.684242857143;335.433235714286;38.5961571428571;2
1687966270228;1;-293.2258;347.5991;-26.79264;9.999992;339.2435;-3.3e-07;3.8189;-289.4306;263.6909;-26.3678;-410.582685714286;332.234642857143;56.9844999999999;2
1687966270244;1;-293.5677;347.5991;-25.75554;9.99999;338.8672;2.2e-07;4.0433;-289.5495;263.8529;-25.3057;-437.101;329.041421428572;75.1117714285714;2
1687966270261;1;-293.9114;347.5991;-24.71906;9.999987;338.4727;6.5e-07;4.2695;-289.6684;263.9856;-24.244;-455.159328571429;326.746835714286;86.5148142857142;2
1687966270278;1;-294.257;347.5991;-23.68327;9.999991;338.0612;-2.2e-07;4.4978;-289.7872;264.08;-23.1829;-455.151871428571;326.684135714286;86.3488428571428;2
1687966270294;1;-294.6048;347.5991;-22.64824;9.99999;337.6338;0;4.7282;-289.9059;264.1628;-22.1222;-442.775985714286;328.24455;77.4273714285714;2
1687966270311;1;-294.9549;347.5991;-21.61404;9.99999;337.1918;2.2e-07;4.961;-290.0246;264.2908;-21.0621;-430.397171428572;329.884428571428;68.7251142857142;2
1687966270328;1;-295.3074;347.5991;-20.58077;9.99999;336.7361;2.2e-07;5.1965;-290.1432;264.4288;-20.0026;-412.948328571429;332.20115;57.1142428571428;2
1687966270345;1;-295.6627;347.5991;-19.54851;9.99999;336.2679;0;5.4347;-290.2617;264.7152;-18.9439;-395.6643;334.622235714285;45.7318999999999;2
1687966270361;1;-296.0208;347.5991;-18.51733;9.99999;335.7881;0;5.6758;-290.3802;264.9864;-17.8859;-377.7604;337.03795;34.6106285714285;2
1687966270378;1;-296.382;347.5991;-17.48734;9.99999;335.2977;2.2e-07;5.9202;-290.4986;265.236;-16.8287;-380.336171428572;337.625692857143;35.7706285714285;2
1687966270394;1;-296.7464;347.5991;-16.45862;9.999991;334.7975;-2.2e-07;6.1679;-290.6168;265.457;-15.7724;-400.977728571429;335.98155;48.4996428571428;2
1687966270410;1;-297.1143;347.5991;-15.43126;9.999991;334.2885;2.2e-07;6.4192;-290.735;265.5748;-14.7171;-401.174371428572;336.285278571429;48.9300285714285;2
1687966270427;1;-297.4858;347.5991;-14.40536;9.99999;333.7719;-2.2e-07;6.3072;-291.9339;266.1008;-11.4125;-401.350042857143;336.511507142857;49.2247285714285;2
1687966270444;1;-297.8611;347.5991;-13.38102;9.999991;333.249;2.2e-07;6.1515;-292.4463;266.2566;-10.462;-401.370514285714;336.800485714286;49.5704999999999;2
1687966270461;1;-298.2403;347.5991;-12.35833;9.999992;332.7216;-2.2e-07;6;-292.9588;266.4051;-9.5112;-401.226171428571;336.9851;49.6877428571428;2
1687966270478;1;-298.6237;347.5992;-11.33739;9.99999;332.1913;-2.2e-07;5.853;-293.4716;266.6107;-8.56;-401.214271428571;337.205957142857;50.1029571428571;2
1687966270494;1;-299.0114;347.5992;-10.3183;9.99999;331.6599;-2.2e-07;5.7107;-293.9846;266.802;-7.6085;-380.7227;339.254785714286;38.2368999999999;2
1687966270511;1;-299.4035;347.5992;-9.30116;9.99999;331.1285;2.2e-07;5.5732;-294.4977;266.9233;-6.6565;-360.258714285714;341.320442857143;26.4551714285714;2
1687966270527;1;-299.8003;347.5992;-8.286064;9.99999;330.5985;-4.3e-07;5.4408;-295.011;267.0447;-5.7043;-360.222942857143;341.432064285714;26.9842285714285;2
1687966270544;1;-300.2018;347.5992;-7.27311;9.99999;330.0706;4.3e-07;5.3136;-295.5246;267.1661;-4.7517;-359.643014285714;341.606021428571;27.3867999999999;2
1687966270560;1;-300.6082;347.5992;-6.262394;9.999992;329.5458;0;5.1917;-296.0382;267.3007;-3.7988;-359.218285714286;341.717228571429;27.7382999999999;2
1687966270577;1;-301.0197;347.5993;-5.254008;9.999991;329.0245;0;5.0754;-296.5521;267.4898;-2.8456;-358.7578;341.837221428572;28.1605428571428;2
1687966270594;1;-301.4362;347.5993;-4.248046;9.99999;328.5083;-2.2e-07;4.9647;-297.0661;267.679;-1.8922;-358.164871428572;341.920971428572;28.2848142857142;2
1687966270610;1;-301.858;347.5994;-3.244597;9.99999;328.0012;-2.2e-07;4.8599;-297.5802;267.8581;-0.9385;-357.461914285714;342.0424;28.4972142857142;2
1687966270627;1;-302.2852;347.5994;-2.243748;9.99999;327.5088;2.2e-07;4.7609;-298.0944;268.0237;0.0154;-356.675442857143;342.173828571428;28.7217142857142;2
1687966270644;1;-302.7178;347.5994;-1.245578;9.999991;327.0353;-2.2e-07;4.6681;-298.6087;268.1453;0.9695;-356.3364;342.383678571429;29.4369857142857;2
1687966270661;1;-303.156;347.5995;-0.2501619;9.99999;326.5838;4.3e-07;4.5815;-299.1232;268.2833;1.9238;-356.565414285714;342.529228571428;30.1952142857142;2
